hour_start_utc,temp,rad,dewpoint,rh
2026-09-11 17:00,20.4,36,7.5,43.3
2026-09-11 18:00,18.3,2,8.1,51.5
2026-09-11 19:00,17.6,1,8.2,54.2
2026-09-11 20:00,17.2,1,8.3,55.7
2026-09-11 21:00,17.1,1,7.6,53.2
2026-09-11 22:00,16.8,1,7.8,55.5
2026-09-11 23:00,16.5,1,7.7,56.1
2026-09-12 00:00,15.6,1,7.8,59.7
2026-09-12 01:00,15.3,1,7.3,58.7
2026-09-12 02:00,14.6,1,7.4,61.7
2026-09-12 03:00,14.4,1,7.4,62.6
2026-09-12 04:00,14.2,1,7.6,64.5
2026-09-12 05:00,14.1,29,7.7,65.4
2026-09-12 06:00,15.5,173,8.6,63.4
2026-09-12 07:00,16.9,369,9.5,61.7
2026-09-12 08:00,17.9,524,10.2,60.7
2026-09-12 09:00,18.2,658,10.9,62.4
2026-09-12 10:00,18.7,743,11.3,62.2
2026-09-12 11:00,19.5,768,11.3,59.1
2026-09-12 12:00,20.7,739,11.2,54.6
2026-09-12 13:00,21.7,657,11.1,50.9
2026-09-12 14:00,22.2,536,10.4,47
2026-09-12 15:00,22.9,372,8.8,40.7
2026-09-12 16:00,22.7,175,8.7,40.8
2026-09-12 17:00,21.2,38,9.4,46.9
2026-09-12 18:00,19.7,2,8.9,49.8
2026-09-12 19:00,18.6,1,8.5,51.5
2026-09-12 20:00,17.6,1,8.7,55.8
2026-09-12 21:00,16.8,1,8.3,57.2
2026-09-12 22:00,16.4,1,8.5,59.3
2026-09-12 23:00,16.2,1,8,58.4
2026-09-13 00:00,15.4,1,7.7,60.2
2026-09-13 01:00,15.2,1,7.6,60.5
2026-09-13 02:00,14.9,1,7.6,61.6
2026-09-13 03:00,14.5,1,7.6,63.3
2026-09-13 04:00,14,1,7.6,65.5
2026-09-13 05:00,13.9,24,7.8,66.3
2026-09-13 06:00,15.7,176,8.6,62.9
2026-09-13 07:00,17.8,364,10.5,62.4
2026-09-13 08:00,18.4,508,11.2,63.1
2026-09-13 09:00,19.1,642,11.7,62
2026-09-13 10:00,19.8,729,11.4,58.7
2026-09-13 11:00,20.6,713,11.5,55.9
2026-09-13 12:00,21.7,669,11.4,51.8
2026-09-13 13:00,22.7,591,11.2,48.2
2026-09-13 14:00,23.5,380,9.9,42.1
2026-09-13 15:00,23.3,238,10.7,45.6
2026-09-13 16:00,21.9,126,14.5,63
2026-09-13 17:00,21.3,32,14,63.1
2026-09-13 18:00,20.6,1,11.9,57.4
2026-09-13 19:00,21.2,0,10.5,50.2
2026-09-13 20:00,20.7,1,10.8,53.1
2026-09-13 21:00,20.5,0,10.9,54.3
2026-09-13 22:00,19.4,1,11.4,60
2026-09-13 23:00,19.1,1,11.6,61.7
2026-09-14 00:00,18.9,1,12.1,65
2026-09-14 01:00,18.8,1,12.4,66.5
2026-09-14 02:00,17.8,1,12.2,70
2026-09-14 03:00,17.2,1,12.2,72.6
2026-09-14 04:00,16.9,1,12.2,73.7
2026-09-14 05:00,16.7,16,12.1,74.2
2026-09-14 06:00,18.6,174,12.8,69
2026-09-14 07:00,19.6,303,13.9,69.7
2026-09-14 08:00,20,398,14.4,70.2
2026-09-14 09:00,20.5,565,15.1,71.1
2026-09-14 10:00,21.5,703,15.1,66.8
2026-09-14 11:00,22.6,723,14.8,61.6
2026-09-14 12:00,24.1,697,15.1,57.2
2026-09-14 13:00,25.3,625,14.5,51.2
2026-09-14 14:00,25.8,413,13.5,46.7
2026-09-14 15:00,26.8,348,13,42.6
2026-09-14 16:00,26,164,12.5,43
2026-09-14 17:00,24.5,28,12.6,47.5
2026-09-14 18:00,23.1,1,12.8,52.4
2026-09-14 19:00,22.4,1,13.2,55.9
2026-09-14 20:00,21.6,1,13.1,58.1
2026-09-14 21:00,20.9,1,13.2,61.3
2026-09-14 22:00,19.5,1,13.3,67.3
2026-09-14 23:00,18.9,1,13.3,69.9
2026-09-15 00:00,18.3,1,13.1,71.6
2026-09-15 01:00,17.9,1,12.9,72.2
2026-09-15 02:00,17.3,1,12.6,73.6
2026-09-15 03:00,17.1,1,12.5,74.6
2026-09-15 04:00,16.6,1,12.5,76.4
2026-09-15 05:00,16.5,20,12.9,79.2
2026-09-15 06:00,18.1,162,13.4,73.8
2026-09-15 07:00,19.7,345,14.4,71
2026-09-15 08:00,20.1,492,15.1,73
2026-09-15 09:00,20.8,622,15.4,71.3
2026-09-15 10:00,21.9,701,15,64.9
2026-09-15 11:00,22.6,723,13.8,57.4
2026-09-15 12:00,23.8,693,13.8,53.5
2026-09-15 13:00,24.7,614,13.8,50.7
2026-09-15 14:00,25.6,497,13.6,47.4
2026-09-15 15:00,25.7,343,15.2,52.2
2026-09-15 16:00,25.5,157,15.6,54.2
2026-09-15 17:00,24,25,14.5,55.6
2026-09-15 18:00,23.1,1,12.3,50.5
2026-09-15 19:00,22.1,1,12.1,53.1
2026-09-15 20:00,21.8,1,12.2,54.3
2026-09-15 21:00,21.1,1,12.2,56.7
2026-09-15 22:00,21.1,1,12.2,56.8
2026-09-15 23:00,20.5,1,12.1,58.4
2026-09-16 00:00,20,1,12.1,60.6
2026-09-16 01:00,19.7,1,12.2,62
2026-09-16 02:00,19.8,1,12.1,61.2
2026-09-16 03:00,19.7,1,12.3,62.3
2026-09-16 04:00,19.3,1,12.6,65.1
2026-09-16 05:00,19.2,9,13.1,67.6
2026-09-16 06:00,20,136,13.7,67.2
2026-09-16 07:00,21.4,308,14.5,65.1
2026-09-16 08:00,22.3,345,14.5,61.4
2026-09-16 09:00,22,384,13,56.7
2026-09-16 10:00,21.3,332,12.2,56.1
2026-09-16 11:00,21.1,183,12.4,57.6
2026-09-16 12:00,20.4,153,12.3,59.7
2026-09-16 13:00,20.2,158,12.1,59.9
2026-09-16 14:00,19.4,52,11.1,58.7
2026-09-16 15:00,18.1,9,10.2,59.8
2026-09-16 16:00,17.6,8,8,53.7
2026-09-16 17:00,17.3,2,6.9,50.6
2026-09-16 18:00,16.5,1,8.5,59.2
2026-09-16 19:00,16.4,1,8.7,60.3
2026-09-16 20:00,16.3,1,8.6,59.9
2026-09-16 21:00,15.8,1,8.6,62
2026-09-16 22:00,15.1,1,8.2,63.2
2026-09-16 23:00,14.4,1,7.8,64.5
2026-09-17 00:00,14,1,7.7,65.6
2026-09-17 01:00,13.7,1,7.7,67
2026-09-17 02:00,13.3,1,7.7,68.6
2026-09-17 03:00,13,1,7.8,70.8
2026-09-17 04:00,13,1,8.3,72.8
2026-09-17 05:00,13,18,8.5,73.8
2026-09-17 06:00,14.4,160,8.8,69.2
2026-09-17 07:00,16.1,353,9.4,64.7
2026-09-17 08:00,16.6,497,10.2,65.8
2026-09-17 09:00,17.5,627,10.7,64.3
2026-09-17 10:00,18.9,660,8.7,52.3
2026-09-17 11:00,19.8,685,8.1,47
2026-09-17 12:00,19.7,649,8.9,49.6
2026-09-17 13:00,19.8,476,8.4,47.9
2026-09-17 14:00,19.6,309,7.9,46.6
2026-09-17 15:00,19.5,175,7.9,46.8
2026-09-17 16:00,19.2,85,7.6,46.9
2026-09-17 17:00,18,11,8.6,54.2
2026-09-17 18:00,17.1,1,7.7,54.2
2026-09-17 19:00,17.3,1,6.3,48.3
2026-09-17 20:00,17.2,1,5.3,45.4
2026-09-17 21:00,17.1,1,5.2,45.6
2026-09-17 22:00,16.3,1,5.6,49.2
2026-09-17 23:00,15.7,1,5.7,51.3
2026-09-18 00:00,15.6,1,6,52.8
2026-09-18 01:00,15.4,1,7.2,58.1
2026-09-18 02:00,15.1,1,7.2,58.9
2026-09-18 03:00,14.6,1,7.3,61.7
2026-09-18 04:00,14.2,1,7.8,65.6
2026-09-18 05:00,13.9,17,8.1,68.3
2026-09-18 06:00,14.9,80,9.1,68.2
2026-09-18 07:00,15.9,181,9.9,67.2
2026-09-18 08:00,17.8,493,10.4,61.8
2026-09-18 09:00,18.5,624,10.7,60.6
2026-09-18 10:00,19.1,704,10.6,57.6
2026-09-18 11:00,19.8,737,8.6,48.3
2026-09-18 12:00,21,704,8.1,43.5
2026-09-18 13:00,21.1,631,8.5,44.1
2026-09-18 14:00,21.3,505,8.7,44.6
2026-09-18 15:00,21.3,334,8.9,45.2
2026-09-18 16:00,21,147,9.3,47.2
2026-09-18 17:00,19.6,16,9.1,50.7
2026-09-18 18:00,19.2,1,8.1,48.9
2026-09-18 19:00,18.3,1,8.1,51.6
2026-09-18 20:00,17.1,1,8.2,55.8
2026-09-18 21:00,16.6,1,8.3,58.3
2026-09-18 22:00,16,1,8.8,62.1
2026-09-18 23:00,15.6,1,8.9,64.2
2026-09-19 00:00,15.5,1,8.8,64.6
2026-09-19 01:00,14.7,1,8.9,68
2026-09-19 02:00,14.3,1,9.1,71
2026-09-19 03:00,13.6,1,8.9,73.1
2026-09-19 04:00,13.3,1,8.6,73.1
2026-09-19 05:00,13.1,14,8.4,73.3
2026-09-19 06:00,14.6,144,9,69.4
2026-09-19 07:00,16.7,339,9.8,63.7
2026-09-19 08:00,17.5,486,9.4,59.2
2026-09-19 09:00,18.2,614,9.7,57.6
2026-09-19 10:00,18.8,687,10.4,57.9
2026-09-19 11:00,20,711,10.6,54.8
2026-09-19 12:00,20.4,682,10.7,53.6
2026-09-19 13:00,21.4,617,10.6,50
2026-09-19 14:00,22.5,440,8.8,41.5
2026-09-19 15:00,22.2,270,9,42.8
2026-09-19 16:00,21.6,101,9.5,46.2
2026-09-19 17:00,20.3,25,10.5,53.6
2026-09-19 18:00,18.6,1,9.8,56.5
2026-09-19 19:00,17.7,1,9.5,58.5
2026-09-19 20:00,17.4,1,8.8,57
2026-09-19 21:00,17,1,8.2,56
2026-09-19 22:00,16.7,1,7.9,55.8
2026-09-19 23:00,16.1,1,8.2,59.5
2026-09-20 00:00,15.7,1,8.4,62.1
2026-09-20 01:00,15.5,1,8.4,62.8
2026-09-20 02:00,15.3,1,8.2,62.5
2026-09-20 03:00,14.9,1,8.1,63.7
2026-09-20 04:00,14.6,1,8.2,65.1
2026-09-20 05:00,14.5,14,8.8,69
2026-09-20 06:00,16.1,145,10,67.5
2026-09-20 07:00,18.2,325,10.8,62
2026-09-20 08:00,18.9,479,9.4,53.8
2026-09-20 09:00,19.6,611,10,53.7
2026-09-20 10:00,20.4,658,10.8,54
2026-09-20 11:00,21.1,703,10.6,51
2026-09-20 12:00,22.5,632,9.1,42.3
2026-09-20 13:00,22.9,502,9.1,41.4
2026-09-20 14:00,23.2,233,9.9,42.8
2026-09-20 15:00,23.2,276,10.2,43.9
2026-09-20 16:00,22.6,117,12.7,53.8
2026-09-20 17:00,20.1,13,10.7,54.6
2026-09-20 18:00,21.3,0,5.4,35.5
2026-09-20 19:00,20.3,1,5.2,37.1
2026-09-20 20:00,18.7,1,5.5,42
2026-09-20 21:00,18.8,1,6.4,44.5
2026-09-20 22:00,18.3,1,6.7,46.8
2026-09-20 23:00,18.2,1,6.4,46.2
2026-09-21 00:00,17.2,1,7.4,52.6
2026-09-21 01:00,17.2,1,8.7,57.5
2026-09-21 02:00,16.7,1,9.4,61.8
2026-09-21 03:00,17.3,1,9.8,61.2
2026-09-21 04:00,16.6,1,9.8,63.7
2026-09-21 05:00,16.1,15,9.2,63.4
2026-09-21 06:00,16.8,136,9.6,62.3
2026-09-21 07:00,18.7,289,9.8,56.4
2026-09-21 08:00,19.7,421,10.3,54.9
2026-09-21 09:00,20.9,569,10.9,52.7
2026-09-21 10:00,21.5,619,11.7,53.5
2026-09-21 11:00,22.9,689,11.1,47.2
2026-09-21 12:00,22.5,659,12.3,52.7
2026-09-21 13:00,23.8,568,10.2,42.6
2026-09-21 14:00,24.6,493,6.9,32.2
2026-09-21 15:00,23.6,229,7.5,35.7
2026-09-21 16:00,22.3,95,8,39.8
2026-09-21 17:00,20.6,15,9.4,49
2026-09-21 18:00,18.9,1,9.9,55.7
2026-09-21 19:00,18,1,7.9,51.5
2026-09-21 20:00,17,1,7.7,54.3
2026-09-21 21:00,16.5,1,7.9,56.8
2026-09-21 22:00,15.9,1,7.8,58.6
2026-09-21 23:00,15.3,1,7.6,60.2
2026-09-22 00:00,14.7,1,7.3,61.1
2026-09-22 01:00,14,1,7.3,63.8
2026-09-22 02:00,13.4,1,7.1,65.6
2026-09-22 03:00,12.8,1,6.8,67.3
2026-09-22 04:00,12.2,1,6.5,68.1
2026-09-22 05:00,11.8,9,6.3,68.9
2026-09-22 06:00,12.6,137,6.7,67.1
2026-09-22 07:00,14.5,326,7,60.9
2026-09-22 08:00,16.6,478,7.9,56.3
2026-09-22 09:00,18,613,8.5,53.8
2026-09-22 10:00,18.7,687,10.1,57.4
2026-09-22 11:00,19.5,717,10.3,55.4
2026-09-22 12:00,21.8,687,7.4,40.8
2026-09-22 13:00,23.7,614,2.7,25.5
2026-09-22 14:00,24.1,490,-0.1,20.4
2026-09-22 15:00,23.3,327,-2.3,18.1
2026-09-22 16:00,21.9,133,-1.9,20.3
2026-09-22 17:00,20.2,13,-0.6,24.7
2026-09-22 18:00,19.4,1,-1.1,25.1
2026-09-22 19:00,19.1,1,-2.1,23.8
2026-09-22 20:00,18.2,1,-0.3,28.6
2026-09-22 21:00,17.5,1,1,32.8
2026-09-22 22:00,17,1,1,33.9
2026-09-22 23:00,15.4,1,1.4,38.8
2026-09-23 00:00,14.7,1,1.9,41.9
2026-09-23 01:00,13.8,1,2.5,46.2
2026-09-23 02:00,13.1,1,2.8,49.6
2026-09-23 03:00,12.7,1,3.1,51.7
2026-09-23 04:00,12.1,1,3.4,55.3
2026-09-23 05:00,11.7,8,4.2,60.1
2026-09-23 06:00,13.3,132,5.8,60.6
2026-09-23 07:00,15.4,322,7,57.5
2026-09-23 08:00,16,471,7.7,57.8
2026-09-23 09:00,16.7,602,6.9,52.5
2026-09-23 10:00,17.9,672,7,49.1
2026-09-23 11:00,18.9,704,6.8,45.2
2026-09-23 12:00,19.6,669,7.2,44.6
2026-09-23 13:00,20.7,586,7.1,41.2
2026-09-23 14:00,21.7,461,7.1,39
2026-09-23 15:00,21.5,299,8.4,43
2026-09-23 16:00,20.4,109,9.4,49.2
2026-09-23 17:00,19.2,18,9.7,53.8
2026-09-23 18:00,18.8,1,7.3,47.2
2026-09-23 19:00,18.2,1,6.8,47.2
2026-09-23 20:00,17.9,1,7,49.2
2026-09-23 21:00,17.8,1,6.6,47.8
2026-09-23 22:00,16.7,1,6.5,50.8
2026-09-23 23:00,15.9,1,7.1,56.1
2026-09-24 00:00,15.6,1,6.6,54.8
2026-09-24 01:00,15.1,1,7,58.6
2026-09-24 02:00,14.4,1,7.5,62.9
2026-09-24 03:00,14.2,1,7.4,64
2026-09-24 04:00,13.9,1,7.8,66.6
2026-09-24 05:00,13.7,14,8.2,69.1
2026-09-24 06:00,15.2,133,9.3,67.6
2026-09-24 07:00,17.3,285,10,62
2026-09-24 08:00,17.8,352,10.8,63.7
2026-09-24 09:00,18.4,433,11.8,65.7
2026-09-24 10:00,19.2,550,11.9,62.6
2026-09-24 11:00,20.2,582,11.3,56.5
2026-09-24 12:00,21,491,10.2,50.1
2026-09-24 13:00,22,309,8.6,42.3
2026-09-24 14:00,21.1,117,10.3,50.1
2026-09-24 15:00,20.1,64,11.2,56.3
2026-09-24 16:00,19.7,26,11.8,60.6
2026-09-24 17:00,19.9,4,10.3,54.2
2026-09-24 18:00,20.3,1,8.3,46.1
2026-09-24 19:00,20.1,1,7.3,43.5
2026-09-24 20:00,19.4,1,6.6,43.4
2026-09-24 21:00,18.3,1,6.6,46.3
2026-09-24 22:00,18.4,1,6.5,45.7
2026-09-24 23:00,17.4,2,6.3,48.3
2026-09-25 00:00,15.5,1,7,56.7
2026-09-25 01:00,14.9,1,7.7,61.7
2026-09-25 02:00,14.4,1,8.3,66.4
2026-09-25 03:00,14.1,1,8.3,67.8
2026-09-25 04:00,13.8,1,8.3,69.5
2026-09-25 05:00,13.2,10,8.2,72
2026-09-25 06:00,14.2,116,8.5,68.5
2026-09-25 07:00,16.2,311,10,66.4
2026-09-25 08:00,16.8,455,10.3,65.4
2026-09-25 09:00,17.2,588,11,66.7
2026-09-25 10:00,18.2,656,11.3,64.1
2026-09-25 11:00,19,669,10.6,58.2
2026-09-25 12:00,20,631,10.1,53
2026-09-25 13:00,21,571,10.5,51
2026-09-25 14:00,21.8,447,10.5,48.9
2026-09-25 15:00,22.2,281,10.6,48
2026-09-25 16:00,20.2,101,11.8,58.5
2026-09-25 17:00,18.7,9,11.6,63.6
2026-09-25 18:00,18.3,1,10.9,62.3
2026-09-25 19:00,18,1,9.1,56
2026-09-25 20:00,17.9,1,7.5,50.4
2026-09-25 21:00,17.1,1,8,55.3
2026-09-25 22:00,16.3,1,7,54.3
2026-09-25 23:00,15.6,1,7,56.3
2026-09-26 00:00,15.2,1,7.5,60.1
2026-09-26 01:00,14.7,1,7.3,61.2
2026-09-26 02:00,14.5,1,6.6,59.2
2026-09-26 03:00,14.2,1,6.1,58
2026-09-26 04:00,13.6,1,5.8,59.1
2026-09-26 05:00,13.5,7,6.3,61.7
2026-09-26 06:00,14.8,129,6.7,58.3
2026-09-26 07:00,17.4,320,7.7,53.2
2026-09-26 08:00,18.1,473,8.2,52.4
2026-09-26 09:00,18.9,597,9.1,53.1
2026-09-26 10:00,19.9,672,9.5,51.4
